Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2013-12-26,1114.01,1119.0,1108.69,1117.46,2672900.0,0.0,1.0,558.7297451978587,561.2324708722577,556.0615086071166,560.4600865959903,2672900.0
2013-12-27,1120.0,1120.28,1112.94,1118.4,3136200.0,0.0,1.0,561.7340191036003,561.8744526083761,558.1930885903223,560.9315419334523,3136200.0
2013-12-30,1120.34,1120.5,1109.02,1109.46,2469700.0,0.0,1.0,561.9045455022567,561.9847932192715,556.2270195234596,556.4477007452504,2469700.0
2013-12-31,1112.24,1121.0,1106.26,1120.71,2713000.0,0.0,1.0,557.8420048283825,562.2355673349427,554.8427464049544,562.0901183478535,2713000.0
2014-01-02,1115.46,1117.75,1108.26,1113.12,3639100.0,0.0,1.0,559.4569901333053,560.6055355830797,555.8458428676394,558.2833672719638,3639100.0
2014-01-03,1115.0,1116.93,1104.93,1105.0,3330000.0,0.0,1.0,559.2262779468878,560.1942660333789,554.1756872572688,554.2107956334628,3330000.0
2014-01-06,1113.01,1118.86,1106.44,1117.32,3535000.0,0.0,1.0,558.2281969665162,561.1622541198698,554.933025086596,560.3898698436024,3535000.0
2014-01-07,1125.0,1139.69,1121.16,1138.86,5100000.0,0.0,1.0,564.2417602603128,571.6095037787342,562.3158150519577,571.1932187467198,5100000.0
2014-01-08,1146.0,1147.32,1133.29,1141.23,4480500.0,0.0,1.0,574.7742731185053,575.4363167838774,568.3995950981421,572.3818880550016,4480500.0
2014-01-09,1143.44,1144.22,1125.56,1130.24,4164800.0,0.0,1.0,573.4903096462685,573.8815172667157,564.5226272698645,566.8698729925475,4164800.0
2014-01-10,1139.08,1139.08,1122.25,1130.18,4282700.0,0.0,1.0,571.3035593576152,571.3035593576152,562.8625026241209,566.839780098667,4282700.0
2014-01-13,1126.47,1146.91,1117.17,1122.98,4832900.0,0.0,1.0,564.9790361603863,575.230682009027,560.3146376089011,563.2286328330009,4832900.0
2014-01-14,1137.95,1151.0,1128.09,1149.4,4960200.0,0.0,1.0,570.7368098561982,577.2820142752178,565.7915442951611,576.4795371050699,4960200.0
2014-01-15,1152.99,1155.0,1143.79,1148.62,3896400.0,0.0,1.0,578.2800952555893,579.2882072005877,573.6658515272384,576.0883294846226,3896400.0
2014-01-16,1149.1,1157.93,1148.0,1156.22,3364400.0,0.0,1.0,576.329072635667,580.7577435184213,575.7773695811903,579.9000960428257,3364400.0
2014-01-17,1156.85,1160.63,1144.2,1150.53,5397100.0,0.0,1.0,580.2160714285714,582.1119237430461,573.8714863020888,577.0462866064868,5397100.0
2014-01-21,1160.93,1164.0,1151.3,1163.7,3955800.0,0.0,1.0,582.2623882124489,583.8021412826703,577.4324787446205,583.6516768132676,3955800.0
2014-01-22,1166.61,1167.89,1158.86,1165.02,3139600.0,0.0,1.0,585.1111821664742,585.7531639025926,581.2241833735698,584.3137204786397,3139600.0
2014-01-23,1160.0,1162.49,1154.37,1160.1,3894300.0,0.0,1.0,581.7959483573003,583.0448034533431,578.972231814842,581.8461031804345,3894300.0
2014-01-24,1151.01,1153.54,1123.0,1123.83,7777200.0,0.0,1.0,577.2870297575312,578.5559467828277,563.2386637976277,563.6549488296421,7777200.0
2014-01-27,1126.1,1126.5,1082.27,1101.23,8698400.0,0.0,1.0,564.7934633147895,564.9940826073265,542.8106043350477,552.3199588013016,8698400.0
2014-01-28,1110.32,1125.75,1109.94,1123.01,4415900.0,0.0,1.0,556.8790322242048,564.6179214338197,556.6884438962948,563.2436792799413,4415900.0
2014-01-29,1119.12,1121.75,1099.42,1106.92,4755000.0,0.0,1.0,561.2926566600188,562.6117285084497,551.4121565025716,555.1737682376404,4755000.0
2014-01-30,1145.0,1152.49,1127.25,1135.39,10172600.0,0.0,1.0,574.2727248871628,578.0293211399181,565.3702437808334,569.4528463839614,10172600.0
2014-01-31,1171.35,1186.54,1151.13,1180.97,11121400.0,0.0,1.0,587.4885207830376,595.1070384171303,577.3472155452923,592.3134147685525,11121400.0
2014-02-03,1179.2,1181.72,1132.0,1133.43,9129000.0,0.0,1.0,591.4256743990763,592.6895759420594,567.7525978797103,568.46981185053,9129000.0
2014-02-04,1137.99,1155.0,1137.01,1138.16,5618100.0,0.0,1.0,570.7568717854518,579.2882072005877,570.2653545187362,570.8421349847802,5618100.0
2014-02-05,1143.38,1150.77,1128.02,1143.2,4784200.0,0.0,1.0,573.460216752388,577.166658182009,565.7564359189671,573.3699380707463,4784200.0
2014-02-06,1151.13,1160.16,1147.55,1159.96,3889300.0,0.0,1.0,577.3472155452923,581.8761960743151,575.5516728770862,581.7758864280466,3889300.0
2014-02-07,1167.63,1177.9,1160.56,1177.44,5267100.0,0.0,1.0,585.6227613624436,590.7736616983311,582.0768153668521,590.5429495119135,5267100.0
2014-02-10,1171.8,1182.4,1169.02,1172.93,3886500.0,0.0,1.0,587.7142174871418,593.0306287393723,586.3199134040096,588.2809669885588,3886500.0
2014-02-11,1180.17,1191.87,1172.21,1190.18,4097400.0,0.0,1.0,591.9121761834786,597.7802904901857,587.9198522619922,596.932673979217,4097400.0
2014-02-12,1189.0,1190.0,1181.38,1186.69,3445500.0,0.0,1.0,596.3408470662328,596.8423952975753,592.519049543403,595.1822706518317,3445500.0
2014-02-13,1180.75,1199.9,1179.66,1199.9,3669100.0,0.0,1.0,592.2030741576572,601.807722787866,591.6563865854939,601.807722787866,3669100.0
2014-02-14,1195.61,1204.39,1192.8,1202.8,4369000.0,0.0,1.0,599.6560808754067,604.059674346594,598.2467303453343,603.2622126587593,4369000.0
2014-02-18,1201.41,1212.87,1200.0,1210.88,4213500.0,0.0,1.0,602.5650606171932,608.3128033483782,601.8578776110003,607.3147223680068,4213500.0
2014-02-19,1205.3,1209.22,1197.5,1202.34,4202900.0,0.0,1.0,604.5160832371156,606.4821523039782,600.6040070326441,603.0315004723417,4202900.0
2014-02-20,1203.14,1206.88,1200.22,1204.11,3398100.0,0.0,1.0,603.4327390574158,605.3085294426368,601.9682182218957,603.9192408418179,3398100.0
2014-02-21,1207.81,1209.87,1202.84,1203.79,3720800.0,0.0,1.0,605.7749692977852,606.8081586543508,603.282274588013,603.7587454077884,3720800.0
2014-02-24,1205.36,1220.16,1205.1,1212.51,3345200.0,0.0,1.0,604.5461761309961,611.9690899548651,604.415773590847,608.132245985095,3345200.0
2014-02-25,1215.94,1224.5,1210.42,1220.0,2874500.0,0.0,1.0,609.8525564185998,614.1458092788915,607.0840101815892,611.8888422378503,2874500.0
2014-02-26,1224.0,1228.88,1213.76,1220.17,3960400.0,0.0,1.0,613.8950351632203,616.3425905321718,608.7591812742731,611.9741054371785,3960400.0
2014-02-27,1218.39,1224.24,1217.01,1219.21,2517400.0,0.0,1.0,611.0813495853889,614.0154067387425,610.3892130261362,611.4926191350897,2517400.0
2014-02-28,1220.34,1224.19,1206.22,1215.65,4622500.0,0.0,1.0,612.0593686365067,613.9903293271755,604.9775076099506,609.7071074315105,4622500.0
2014-03-03,1206.75,1207.84,1192.14,1202.69,4205300.0,0.0,1.0,605.2433281725622,605.7900157447255,597.9157085126483,603.2070423533116,4205300.0
2014-03-04,1215.0,1216.0,1209.5,1214.91,2932400.0,0.0,1.0,609.3811010811378,609.8826493124803,606.622585808754,609.3359617403171,2932400.0
2014-03-05,1215.05,1223.08,1211.41,1218.26,2468100.0,0.0,1.0,609.406178492705,613.4336107903852,607.5805429306183,611.0161483153144,2468100.0
2014-03-06,1222.28,1226.14,1218.6,1219.61,2533600.0,0.0,1.0,613.0323722053112,614.9683483782933,611.1866747139708,611.6932384276267,2533600.0
2014-03-07,1226.8,1226.99,1211.44,1214.79,3027100.0,0.0,1.0,615.2993702109793,615.3946643749345,607.5955893775586,609.2757759525558,3027100.0
2014-03-10,1215.69,1217.64,1204.09,1211.57,2426700.0,0.0,1.0,609.7271693607642,610.7051884118821,603.9092098771911,607.660790647633,2426700.0
2014-03-11,1213.77,1214.32,1196.64,1199.99,3422500.0,0.0,1.0,608.7641967565866,609.0400482838248,600.1726755536896,601.8528621286869,3422500.0
2014-03-12,1196.4,1207.85,1184.19,1207.3,3924600.0,0.0,1.0,600.0523039781674,605.7950312270389,593.9284000734754,605.5191796998006,3924600.0
2014-03-13,1207.95,1210.5,1184.76,1189.06,4686500.0,0.0,1.0,605.8451860501732,607.1241340400966,594.2142825653406,596.3709399601133,4686500.0
2014-03-14,1181.99,1190.87,1172.53,1172.8,4583200.0,0.0,1.0,592.8249939645219,597.2787422588432,588.0803476960218,588.2157657184842,4583200.0
2014-03-17,1179.25,1197.07,1178.11,1192.1,4319800.0,0.0,1.0,591.4507518106434,600.3883412931667,590.878986826913,597.8956465833945,4319800.0
2014-03-18,1194.67,1211.53,1193.06,1211.26,3626300.0,0.0,1.0,599.1846255379448,607.6407287183794,598.3771328854833,607.5053106959168,3626300.0
2014-03-19,1211.8,1211.99,1194.41,1199.25,3222500.0,0.0,1.0,607.7761467408418,607.8714409047969,599.0542229977958,601.4817164374934,3222500.0
2014-03-20,1199.95,1209.61,1195.36,1197.16,3366000.0,0.0,1.0,601.8328001994332,606.6777561142017,599.5306938175711,600.4334806339876,3366000.0
2014-03-21,1206.31,1209.63,1182.45,1183.04,6410500.0,0.0,1.0,605.0226469507714,606.6877870788286,593.0557061509395,593.3516196074315,6410500.0
2014-03-24,1184.19,1184.9,1145.95,1157.93,6068100.0,0.0,1.0,593.9284000734754,594.2844993177287,574.7491957069382,580.7577435184213,6068100.0
2014-03-25,1166.0,1169.84,1147.0,1158.72,4815500.0,0.0,1.0,584.8052377453553,586.7311829537105,575.2758213498478,581.1539666211819,4815500.0
2014-03-26,1162.01,1171.57,1131.5,1131.97,5154800.0,0.0,1.0,582.8040603022987,587.598861393933,567.501823764039,567.73755143277,5154800.0
2014-03-27,1130.85,1131.94,1102.1,1114.28,7636700.0,0.0,1.0,567.1758174136663,567.7225049858298,552.7563057625695,558.8651632203212,7636700.0
2014-03-28,1119.0,1133.19,1117.77,1120.15,4513200.0,0.0,1.0,561.2324708722577,568.3494402750079,560.6155665477065,561.8092513383017,4513200.0
2014-03-31,1130.4,1135.0,1112.85,1114.51,3880700.0,0.0,1.0,566.9501207095624,569.2572425737378,558.1479492495014,558.98051931353,3880700.0
2014-04-01,1120.27,1137.5,1118.0,1134.89,2181000.0,0.0,1.0,561.8694371260627,570.511113152094,560.7309226409153,569.2020722682902,2181000.0
2014-04-02,1141.9,1144.8,1124.0,1135.1,4168000.0,0.0,1.0,572.7179253700011,574.1724152408942,563.7402120289703,569.307397396872,4168000.0
2014-04-03,573.39,588.3,566.01,571.5,4018300.0,567.9716684978812,1.0,573.39,588.3,566.01,571.5,4018300.0
2014-04-04,578.55,579.7173,544.494,545.25,5363700.0,0.0,1.0,578.55,579.7173,544.494,545.25,5363700.0
2014-04-07,544.79,549.85,530.53,540.63,3961600.0,0.0,1.0,544.79,549.85,530.53,540.63,3961600.0
2014-04-08,545.05,559.88,544.7,557.51,3482500.0,0.0,1.0,545.05,559.88,544.7,557.51,3482500.0
2014-04-09,565.84,567.8,555.38,567.04,3031600.0,0.0,1.0,565.84,567.8,555.38,567.04,3031600.0
2014-04-10,568.0,568.21,545.5,546.69,3294500.0,0.0,1.0,568.0,568.21,545.5,546.69,3294500.0
2014-04-11,537.94,547.59,533.4,537.76,3174700.0,0.0,1.0,537.94,547.59,533.4,537.76,3174700.0
2014-04-14,543.66,553.02,540.52,545.2,2541200.0,0.0,1.0,543.66,553.02,540.52,545.2,2541200.0
2014-04-15,551.0,552.89,530.64,548.7,3997800.0,0.0,1.0,551.0,552.89,530.64,548.7,3997800.0
2014-04-16,557.7,564.0,553.1,563.9,4582200.0,0.0,1.0,557.7,564.0,553.1,563.9,4582200.0
2014-04-17,556.32,557.0,539.4,543.34,5614700.0,0.0,1.0,556.32,557.0,539.4,543.34,5614700.0
2014-04-21,544.0,544.0,534.0,539.37,2425100.0,0.0,1.0,544.0,544.0,534.0,539.37,2425100.0
2014-04-22,536.0,547.995,536.0,545.5,2331100.0,0.0,1.0,536.0,547.995,536.0,545.5,2331100.0
2014-04-23,543.67,544.8,528.1277,537.51,1955700.0,0.0,1.0,543.67,544.8,528.1277,537.51,1955700.0
2014-04-24,541.69,542.5,531.0,534.44,2067400.0,0.0,1.0,541.69,542.5,531.0,534.44,2067400.0
2014-04-25,532.26,533.86,522.5,523.1,2370000.0,0.0,1.0,532.26,533.86,522.5,523.1,2370000.0
2014-04-28,525.8,525.9,511.0,522.98,3752800.0,0.0,1.0,525.8,525.9,511.0,522.98,3752800.0
2014-04-29,523.89,537.76,523.0,536.33,2535200.0,0.0,1.0,523.89,537.76,523.0,536.33,2535200.0
2014-04-30,535.12,536.34,529.09,534.88,2038500.0,0.0,1.0,535.12,536.34,529.09,534.88,2038500.0
2014-05-01,534.25,539.91,532.86,538.53,2004300.0,0.0,1.0,534.25,539.91,532.86,538.53,2004300.0
2014-05-02,541.44,542.4,533.27,533.87,1780800.0,0.0,1.0,541.44,542.4,533.27,533.87,1780800.0
2014-05-05,530.24,535.72,527.58,535.33,1228400.0,0.0,1.0,530.24,535.72,527.58,535.33,1228400.0
2014-05-06,533.41,534.548,522.2601,522.57,1835000.0,0.0,1.0,533.41,534.548,522.2601,522.57,1835000.0
2014-05-07,523.25,524.43,511.09,518.0,3074300.0,0.0,1.0,523.25,524.43,511.09,518.0,3074300.0
2014-05-08,515.72,527.35,514.46,520.17,2452000.0,0.0,1.0,515.72,527.35,514.46,520.17,2452000.0
2014-05-09,518.65,527.35,514.28,526.62,2261200.0,0.0,1.0,518.65,527.35,514.28,526.62,2261200.0
2014-05-12,531.84,538.75,527.51,538.43,1948400.0,0.0,1.0,531.84,538.75,527.51,538.43,1948400.0
2014-05-13,539.58,543.99,537.9,541.54,2012000.0,0.0,1.0,539.58,543.99,537.9,541.54,2012000.0
2014-05-14,541.82,541.82,533.11,534.41,1280900.0,0.0,1.0,541.82,541.82,533.11,534.41,1280900.0
2014-05-15,533.14,533.9999,525.31,529.12,1832900.0,0.0,1.0,533.14,533.9999,525.31,529.12,1832900.0
2014-05-16,529.6,530.84,523.57,528.3,1907700.0,0.0,1.0,529.6,530.84,523.57,528.3,1907700.0
2014-05-19,528.88,539.35,525.66,538.83,1976500.0,0.0,1.0,528.88,539.35,525.66,538.83,1976500.0
2014-05-20,540.0,546.35,536.57,540.39,2425300.0,0.0,1.0,540.0,546.35,536.57,540.39,2425300.0
2014-05-21,542.9,549.75,542.11,549.7,1564700.0,0.0,1.0,542.9,549.75,542.11,549.7,1564700.0
2014-05-22,552.2,557.96,551.0,555.45,2149700.0,0.0,1.0,552.2,557.96,551.0,555.45,2149700.0
2014-05-23,558.13,565.0,554.17,563.8,2672500.0,0.0,1.0,558.13,565.0,554.17,563.8,2672500.0
2014-05-27,567.78,574.87,564.15,574.87,2185800.0,0.0,1.0,567.78,574.87,564.15,574.87,2185800.0
2014-05-28,574.57,577.66,569.952,570.45,1581600.0,0.0,1.0,574.57,577.66,569.952,570.45,1581600.0
2014-05-29,573.39,573.48,568.4525,570.56,1411100.0,0.0,1.0,573.39,573.48,568.4525,570.56,1411100.0
2014-05-30,571.64,572.58,565.79,571.65,1871700.0,0.0,1.0,571.64,572.58,565.79,571.65,1871700.0
2014-06-02,569.75,570.41,556.7,564.34,1660500.0,0.0,1.0,569.75,570.41,556.7,564.34,1660500.0
2014-06-03,560.9,562.4,552.5275,554.51,2031300.0,0.0,1.0,560.9,562.4,552.5275,554.51,2031300.0
2014-06-04,551.52,558.58,548.56,553.76,1729100.0,0.0,1.0,551.52,558.58,548.56,553.76,1729100.0
2014-06-05,557.11,565.0,555.05,564.93,1793400.0,0.0,1.0,557.11,565.0,555.05,564.93,1793400.0
2014-06-06,568.16,568.7999,559.58,566.03,1740200.0,0.0,1.0,568.16,568.7999,559.58,566.03,1740200.0
2014-06-09,566.75,572.0,565.22,570.73,1529700.0,0.0,1.0,566.75,572.0,565.22,570.73,1529700.0
2014-06-10,568.78,572.0,566.13,568.3,1483800.0,0.0,1.0,568.78,572.0,566.13,568.3,1483800.0
2014-06-11,565.92,568.97,563.68,567.5,1129000.0,0.0,1.0,565.92,568.97,563.68,567.5,1129000.0
2014-06-12,567.0,567.0,557.15,559.5,1546500.0,0.0,1.0,567.0,567.0,557.15,559.5,1546500.0
2014-06-13,560.08,560.65,553.72,560.35,1353300.0,0.0,1.0,560.08,560.65,553.72,560.35,1353300.0
2014-06-16,557.25,557.99,550.0,552.3,1938500.0,0.0,1.0,557.25,557.99,550.0,552.3,1938500.0
2014-06-17,552.36,553.74,547.47,550.615,1477600.0,0.0,1.0,552.36,553.74,547.47,550.615,1477600.0
2014-06-18,552.8,561.4,551.58,560.66,2060600.0,0.0,1.0,552.8,561.4,551.58,560.66,2060600.0
2014-06-19,561.15,565.0,556.6679,564.99,2627400.0,0.0,1.0,561.15,565.0,556.6679,564.99,2627400.0
2014-06-20,566.45,566.77,559.37,566.52,3160600.0,0.0,1.0,566.45,566.77,559.37,566.52,3160600.0
2014-06-23,564.35,574.44,563.5,574.29,1722800.0,0.0,1.0,564.35,574.44,563.5,574.29,1722800.0
2014-06-24,574.22,582.25,569.16,572.54,2844300.0,0.0,1.0,574.22,582.25,569.16,572.54,2844300.0
2014-06-25,573.55,587.3,573.26,585.93,2114700.0,0.0,1.0,573.55,587.3,573.26,585.93,2114700.0
2014-06-26,589.3,589.6,579.6,584.77,2002300.0,0.0,1.0,589.3,589.6,579.6,584.77,2002300.0
2014-06-27,585.45,587.88,582.62,585.69,2021300.0,0.0,1.0,585.45,587.88,582.62,585.69,2021300.0
2014-06-30,586.76,587.71,583.29,584.67,1478900.0,0.0,1.0,586.76,587.71,583.29,584.67,1478900.0
2014-07-01,587.65,593.66,586.29,591.49,1643200.0,0.0,1.0,587.65,593.66,586.29,591.49,1643200.0
2014-07-02,592.26,594.15,589.11,590.78,1195800.0,0.0,1.0,592.26,594.15,589.11,590.78,1195800.0
2014-07-03,591.7,594.25,589.0,593.08,898900.0,0.0,1.0,591.7,594.25,589.0,593.08,898900.0
2014-07-07,593.51,595.645,587.94,590.76,1336700.0,0.0,1.0,593.51,595.645,587.94,590.76,1336700.0
2014-07-08,586.365,587.97,574.0,578.4,2125200.0,0.0,1.0,586.365,587.97,574.0,578.4,2125200.0
2014-07-09,578.95,584.1,577.0,583.36,1372800.0,0.0,1.0,578.95,584.1,577.0,583.36,1372800.0
2014-07-10,573.0,585.25,572.1001,580.04,1436200.0,0.0,1.0,573.0,585.25,572.1001,580.04,1436200.0
2014-07-11,581.0,588.23,580.575,586.65,1511600.0,0.0,1.0,581.0,588.23,580.575,586.65,1511600.0
2014-07-14,590.6,594.86,586.693,594.26,1951600.0,0.0,1.0,590.6,594.86,586.693,594.26,1951600.0
2014-07-15,595.15,595.2999,585.31,593.06,1673800.0,0.0,1.0,595.15,595.2999,585.31,593.06,1673800.0
2014-07-16,596.89,597.0,590.25,590.62,1440800.0,0.0,1.0,596.89,597.0,590.25,590.62,1440800.0
2014-07-17,588.97,589.5,576.85,580.82,2935300.0,0.0,1.0,588.97,589.5,576.85,580.82,2935300.0
2014-07-18,603.01,606.7,590.92,605.11,4871600.0,0.0,1.0,603.01,606.7,590.92,605.11,4871600.0
2014-07-21,601.35,604.16,594.45,598.44,2237900.0,0.0,1.0,601.35,604.16,594.45,598.44,2237900.0
2014-07-22,599.7,608.89,599.2576,603.57,1881600.0,0.0,1.0,599.7,608.89,599.2576,603.57,1881600.0
2014-07-23,602.05,607.05,601.35,605.19,1106000.0,0.0,1.0,602.05,607.05,601.35,605.19,1106000.0
2014-07-24,605.53,608.91,601.0,603.01,1355000.0,0.0,1.0,605.53,608.91,601.0,603.01,1355000.0
2014-07-25,599.25,601.0,595.75,598.08,1360000.0,0.0,1.0,599.25,601.0,595.75,598.08,1360000.0
2014-07-28,597.75,601.098,592.59,599.02,1358100.0,0.0,1.0,597.75,601.098,592.59,599.02,1358100.0
2014-07-29,597.7,598.49,592.17,593.95,1366600.0,0.0,1.0,597.7,598.49,592.17,593.95,1366600.0
2014-07-30,595.81,598.45,592.7,595.44,1215100.0,0.0,1.0,595.81,598.45,592.7,595.44,1215100.0
2014-07-31,588.96,591.9899,577.68,579.55,2309500.0,0.0,1.0,588.96,591.9899,577.68,579.55,2309500.0
2014-08-01,578.555,583.43,570.3,573.6,2213300.0,0.0,1.0,578.555,583.43,570.3,573.6,2213300.0
2014-08-04,576.51,583.82,572.26,582.27,1519400.0,0.0,1.0,576.51,583.82,572.26,582.27,1519400.0
2014-08-05,579.38,580.2,570.31,573.14,1643800.0,0.0,1.0,579.38,580.2,570.31,573.14,1643800.0
2014-08-06,569.5,578.644,567.45,574.49,1322800.0,0.0,1.0,569.5,578.644,567.45,574.49,1322800.0
2014-08-07,576.05,578.31,569.43,571.81,1163000.0,0.0,1.0,576.05,578.31,569.43,571.81,1163000.0
2014-08-08,572.02,579.5639,569.02,577.94,1493300.0,0.0,1.0,572.02,579.5639,569.02,577.94,1493300.0
2014-08-11,579.0,579.69,575.298,577.25,1171300.0,0.0,1.0,579.0,579.69,575.298,577.25,1171300.0
2014-08-12,575.0,575.9,569.91,572.12,1394500.0,0.0,1.0,575.0,575.9,569.91,572.12,1394500.0
2014-08-13,576.45,586.125,575.2,584.56,1899400.0,0.0,1.0,576.45,586.125,575.2,584.56,1899400.0
2014-08-14,586.69,587.8,580.92,584.65,1272900.0,0.0,1.0,586.69,587.8,580.92,584.65,1272900.0
2014-08-15,587.5,589.47,580.76,583.71,1723400.0,0.0,1.0,587.5,589.47,580.76,583.71,1723400.0
2014-08-18,587.1,595.05,586.55,592.7,1466000.0,0.0,1.0,587.1,595.05,586.55,592.7,1466000.0
2014-08-19,595.59,597.81,594.44,597.11,1043200.0,0.0,1.0,595.59,597.81,594.44,597.11,1043200.0
2014-08-20,596.95,596.99,593.001,595.41,967300.0,0.0,1.0,596.95,596.99,593.001,595.41,967300.0
2014-08-21,594.9,595.25,591.101,592.42,1132000.0,0.0,1.0,594.9,595.25,591.101,592.42,1132000.0
2014-08-22,593.27,594.99,589.8,592.54,877200.0,0.0,1.0,593.27,594.99,589.8,592.54,877200.0
2014-08-25,594.77,595.58,589.26,590.57,1295600.0,0.0,1.0,594.77,595.58,589.26,590.57,1295600.0
2014-08-26,592.0,592.05,587.45,588.12,1471700.0,0.0,1.0,592.0,592.05,587.45,588.12,1471700.0
2014-08-27,587.81,589.37,580.9,583.0,1364600.0,0.0,1.0,587.81,589.37,580.9,583.0,1364600.0
2014-08-28,580.02,584.71,577.88,580.32,1405800.0,0.0,1.0,580.02,584.71,577.88,580.32,1405800.0
2014-08-29,582.35,582.8999,578.24,582.36,1206100.0,0.0,1.0,582.35,582.8999,578.24,582.36,1206100.0
2014-09-02,582.95,589.3,582.4,588.63,1583000.0,0.0,1.0,582.95,589.3,582.4,588.63,1583000.0
2014-09-03,591.73,594.49,586.5,589.52,1579000.0,0.0,1.0,591.73,594.49,586.5,589.52,1579000.0
2014-09-04,592.13,598.0,590.6,593.14,1630800.0,0.0,1.0,592.13,598.0,590.6,593.14,1630800.0
2014-09-05,595.13,598.5,593.55,597.78,1799100.0,0.0,1.0,595.13,598.5,593.55,597.78,1799100.0
2014-09-08,599.14,603.52,598.0231,601.63,1599200.0,0.0,1.0,599.14,603.52,598.0231,601.63,1599200.0
2014-09-09,600.27,600.6,590.48,591.97,1571200.0,0.0,1.0,600.27,600.6,590.48,591.97,1571200.0
2014-09-10,591.74,593.72,587.14,593.42,1160100.0,0.0,1.0,591.74,593.72,587.14,593.42,1160100.0
2014-09-11,590.0,591.945,586.04,591.11,1501400.0,0.0,1.0,590.0,591.945,586.04,591.11,1501400.0
2014-09-12,590.39,591.48,583.28,584.9,1851500.0,0.0,1.0,590.39,591.48,583.28,584.9,1851500.0
2014-09-15,582.24,583.92,577.01,581.64,1545400.0,0.0,1.0,582.24,583.92,577.01,581.64,1545400.0
2014-09-16,580.95,590.15,580.95,588.78,1579600.0,0.0,1.0,580.95,590.15,580.95,588.78,1579600.0
2014-09-17,589.51,596.07,587.12,593.29,1719500.0,0.0,1.0,589.51,596.07,587.12,593.29,1719500.0
2014-09-18,595.05,597.56,593.02,597.27,1494500.0,0.0,1.0,595.05,597.56,593.02,597.27,1494500.0
2014-09-19,599.49,605.4,597.76,605.4,4191600.0,0.0,1.0,599.49,605.4,597.76,605.4,4191600.0
2014-09-22,602.5,603.8,593.12,597.27,1785101.0,0.0,1.0,602.5,603.8,593.12,597.27,1785101.0
2014-09-23,595.0,596.65,590.24,591.18,1398949.0,0.0,1.0,595.0,596.65,590.24,591.18,1398949.0
2014-09-24,591.57,600.11,590.3,598.42,1754676.0,0.0,1.0,591.57,600.11,590.3,598.42,1754676.0
2014-09-25,596.99,598.07,584.74,585.25,1663317.0,0.0,1.0,596.99,598.07,584.74,585.25,1663317.0
2014-09-26,585.93,589.5739,585.0,587.9,1289090.0,0.0,1.0,585.93,589.5739,585.0,587.9,1289090.0
2014-09-29,581.83,589.31,581.57,587.81,1144982.0,0.0,1.0,581.83,589.31,581.57,587.81,1144982.0
2014-09-30,587.49,591.0,584.5,588.41,1571688.0,0.0,1.0,587.49,591.0,584.5,588.41,1571688.0
2014-10-01,586.8,588.72,578.02,579.63,1449686.0,0.0,1.0,586.8,588.72,578.02,579.63,1449686.0
2014-10-02,578.0,583.24,574.05,580.88,1536935.0,0.0,1.0,578.0,583.24,574.05,580.88,1536935.0
2014-10-03,584.1,588.29,583.5,586.25,1214593.0,0.0,1.0,584.1,588.29,583.5,586.25,1214593.0
2014-10-06,589.95,592.4,585.4,587.78,1286130.0,0.0,1.0,589.95,592.4,585.4,587.78,1286130.0
2014-10-07,584.9,585.85,574.1,574.1,1546228.0,0.0,1.0,584.9,585.85,574.1,574.1,1546228.0
2014-10-08,574.79,584.69,567.64,583.74,2210360.0,0.0,1.0,574.79,584.69,567.64,583.74,2210360.0
2014-10-09,581.61,582.53,569.03,570.81,2413453.0,0.0,1.0,581.61,582.53,569.03,570.81,2413453.0
2014-10-10,567.47,575.23,555.01,555.19,2979673.0,0.0,1.0,567.47,575.23,555.01,555.19,2979673.0
2014-10-13,555.13,560.875,544.43,544.75,2756508.0,0.0,1.0,555.13,560.875,544.43,544.75,2756508.0
2014-10-14,550.14,558.63,544.5,548.69,2610033.0,0.0,1.0,550.14,558.63,544.5,548.69,2610033.0
2014-10-15,542.08,543.915,528.422,540.73,3836222.0,0.0,1.0,542.08,543.915,528.422,540.73,3836222.0
2014-10-16,527.0,540.99,524.95,536.92,3805046.0,0.0,1.0,527.0,540.99,524.95,536.92,3805046.0
2014-10-17,540.45,543.45,518.41,522.97,5998740.0,0.0,1.0,540.45,543.45,518.41,522.97,5998740.0
2014-10-20,520.45,533.16,519.14,532.38,2749830.0,0.0,1.0,520.45,533.16,519.14,532.38,2749830.0
2014-10-21,537.27,538.77,530.2,538.03,2460140.0,0.0,1.0,537.27,538.77,530.2,538.03,2460140.0
2014-10-22,541.05,550.76,540.23,542.69,2974550.0,0.0,1.0,541.05,550.76,540.23,542.69,2974550.0
2014-10-23,548.28,557.4,545.5,553.65,2153678.0,0.0,1.0,548.28,557.4,545.5,553.65,2153678.0
2014-10-24,554.98,555.0,545.16,548.9,2175767.0,0.0,1.0,554.98,555.0,545.16,548.9,2175767.0
2014-10-27,547.76,554.0,547.2,549.88,1598409.0,0.0,1.0,547.76,554.0,547.2,549.88,1598409.0
2014-10-28,551.71,559.2,550.43,558.94,1739666.0,0.0,1.0,551.71,559.2,550.43,558.94,1739666.0
2014-10-29,560.85,564.97,555.98,558.45,2053355.0,0.0,1.0,560.85,564.97,555.98,558.45,2053355.0
